series_id,period_end,fiscal_year,fiscal_quarter,geography,country,segment,value,units,source_type,source,notes
macro_maize_usd_mt,2019-09-01,,,Global,,,157.3744,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2019-10-01,,,Global,,,167.2978,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2019-11-01,,,Global,,,166.3618,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2019-12-01,,,Global,,,167.059,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2020-01-01,,,Global,,,171.8141,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2020-02-01,,,Global,,,168.7446,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2020-03-01,,,Global,,,162.1791,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2020-04-01,,,Global,,,147.0122,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2020-05-01,,,Global,,,143.9892,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2020-06-01,,,Global,,,148.0424,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2020-07-01,,,Global,,,152.5876,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2020-08-01,,,Global,,,149.393,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2020-09-01,,,Global,,,166.6025,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2020-10-01,,,Global,,,186.7664,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2020-11-01,,,Global,,,190.625,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2020-12-01,,,Global,,,199.1844,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2021-01-01,,,Global,,,231.7545,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2021-02-01,,,Global,,,245.5541,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2021-03-01,,,Global,,,245.7604,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2021-04-01,,,Global,,,268.6224,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2021-05-01,,,Global,,,304.2975,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2021-06-01,,,Global,,,292.5237,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2021-07-01,,,Global,,,278.4458,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2021-08-01,,,Global,,,257.0208,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2021-09-01,,,Global,,,235.8156,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2021-10-01,,,Global,,,239.6025,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2021-11-01,,,Global,,,248.7677,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2021-12-01,,,Global,,,264.5731,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2022-01-01,,,Global,,,276.7192,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2022-02-01,,,Global,,,292.6716,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2022-03-01,,,Global,,,335.9307,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2022-04-01,,,Global,,,348.5071,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2022-05-01,,,Global,,,344.9093,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2022-06-01,,,Global,,,335.7171,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2022-07-01,,,Global,,,312.682,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2022-08-01,,,Global,,,293.9308,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2022-09-01,,,Global,,,312.5461,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2022-10-01,,,Global,,,343.5533,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2022-11-01,,,Global,,,320.9297,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2022-12-01,,,Global,,,302.2354,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2023-01-01,,,Global,,,302.84,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2023-02-01,,,Global,,,298.2453,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2023-03-01,,,Global,,,284.9574,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2023-04-01,,,Global,,,291.1797,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2023-05-01,,,Global,,,268.1725,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2023-06-01,,,Global,,,266.9352,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2023-07-01,,,Global,,,235.2719,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2023-08-01,,,Global,,,207.6759,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2023-09-01,,,Global,,,223.8477,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2023-10-01,,,Global,,,221.9025,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2023-11-01,,,Global,,,209.0403,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2023-12-01,,,Global,,,207.398,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2024-01-01,,,Global,,,198.7579,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2024-02-01,,,Global,,,188.9477,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2024-03-01,,,Global,,,190.2272,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2024-04-01,,,Global,,,190.9001,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2024-05-01,,,Global,,,201.0195,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2024-06-01,,,Global,,,191.2409,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2024-07-01,,,Global,,,177.7677,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2024-08-01,,,Global,,,169.2967,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2024-09-01,,,Global,,,183.6558,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2024-10-01,,,Global,,,189.5879,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2024-11-01,,,Global,,,201.3083,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2024-12-01,,,Global,,,202.83,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2025-01-01,,,Global,,,214.3599,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2025-02-01,,,Global,,,221.2545,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2025-03-01,,,Global,,,207.7517,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2025-04-01,,,Global,,,215.5691,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2025-05-01,,,Global,,,204.8084,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2025-06-01,,,Global,,,195.7191,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2025-07-01,,,Global,,,192.4526,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2025-08-01,,,Global,,,183.0247,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2025-09-01,,,Global,,,196.1459,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2025-10-01,,,Global,,,198.0176,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2025-11-01,,,Global,,,201.6579,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2025-12-01,,,Global,,,205.3151,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2026-01-01,,,Global,,,203.8978,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2026-02-01,,,Global,,,210.6355,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2026-03-01,,,Global,,,213.3041,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2026-04-01,,,Global,,,214.524,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2026-05-01,,,Global,,,215.6206,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_maize_usd_mt,2026-06-01,,,Global,,,195.7819,USD/mt,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=PMAIZMTUSDM (retrieved 2026-08-16),"IMF/World Bank global maize price, monthly"
macro_pln_per_usd,2018-10-01,,,Central Europe,,,3.7481,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2018-11-01,,,Central Europe,,,3.7881,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2018-12-01,,,Central Europe,,,3.7678,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2019-01-01,,,Central Europe,,,3.7606,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2019-02-01,,,Central Europe,,,3.8047,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2019-03-01,,,Central Europe,,,3.8015,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2019-04-01,,,Central Europe,,,3.8136,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2019-05-01,,,Central Europe,,,3.8409,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2019-06-01,,,Central Europe,,,3.7794,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2019-07-01,,,Central Europe,,,3.7968,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2019-08-01,,,Central Europe,,,3.9053,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2019-09-01,,,Central Europe,,,3.9548,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2019-10-01,,,Central Europe,,,3.8949,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2019-11-01,,,Central Europe,,,3.8765,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2019-12-01,,,Central Europe,,,3.8446,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2020-01-01,,,Central Europe,,,3.8299,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2020-02-01,,,Central Europe,,,3.9212,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2020-03-01,,,Central Europe,,,4.0136,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2020-04-01,,,Central Europe,,,4.1805,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2020-05-01,,,Central Europe,,,4.1606,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2020-06-01,,,Central Europe,,,3.944,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2020-07-01,,,Central Europe,,,3.8862,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2020-08-01,,,Central Europe,,,3.72,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2020-09-01,,,Central Europe,,,3.7929,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2020-10-01,,,Central Europe,,,3.8607,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2020-11-01,,,Central Europe,,,3.8023,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2020-12-01,,,Central Europe,,,3.6814,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2021-01-01,,,Central Europe,,,3.7288,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2021-02-01,,,Central Europe,,,3.7176,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2021-03-01,,,Central Europe,,,3.8639,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2021-04-01,,,Central Europe,,,3.8195,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2021-05-01,,,Central Europe,,,3.7285,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2021-06-01,,,Central Europe,,,3.7363,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2021-07-01,,,Central Europe,,,3.8602,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2021-08-01,,,Central Europe,,,3.8819,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2021-09-01,,,Central Europe,,,3.8797,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2021-10-01,,,Central Europe,,,3.96,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2021-11-01,,,Central Europe,,,4.0694,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2021-12-01,,,Central Europe,,,4.0845,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2022-01-01,,,Central Europe,,,4.0211,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2022-02-01,,,Central Europe,,,4.0139,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2022-03-01,,,Central Europe,,,4.3154,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2022-04-01,,,Central Europe,,,4.2949,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
macro_pln_per_usd,2022-05-01,,,Central Europe,,,4.3965,PLN/USD,FRED,https://fred.stlouisfed.org/graph/fredgraph.csv?id=CCUSMA02PLM618N (retrieved 2026-08-16),OECD MEI monthly average
